,batch_size,input_size,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,region,cloud_provider,cloud_region,cpu_count,gpu_count,longitude,latitude,ram_total_size,rep_no,macs,forward_passes
374,303,1917644,31.14996027946472,0.0010246904550861666,0.032897299284415066,78.4915217721488,29.667,288.75,3.589683658462026e-05,1.3636463954905315e-05,0.00013215338636164418,0.00018168668690117715,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,20.333333333333332
375,41,1260055,30.070778052012127,0.0012353765186977,0.04107755631866827,78.09906899742471,29.609333333333336,288.75,2.0401449320189258e-06,7.59172729638011e-07,9.825423254091165e-06,1.2624740915748203e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,325.0
376,325,261773,30.087717453638714,0.0013577327638280001,0.04512583834553437,78.39482646958565,29.861666666666668,288.75,3.054290544389786e-06,1.1405604888343583e-06,1.6433640034997434e-05,2.0628491068222035e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,218.66666666666666
377,435,4186258,34.036495765050255,0.0011171726083021667,0.032821577955048635,76.15344598609822,29.68166666666667,288.75,0.00012821089759640445,4.9461588723953336e-05,0.0004781935955583956,0.0006558660818787766,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.666666666666667
378,7,1636993,30.047916968663532,0.0011142823680331,0.0370811181502918,78.9048114995367,29.718333333333334,288.75,4.664113606258595e-07,1.7566128856985959e-07,1.9823179106765066e-06,2.6243905598723207e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,1412.0
379,60,3403905,30.339853922526043,0.0010012615057123,0.0330015508638818,78.92941399853073,29.62966666666667,288.75,8.179536339367157e-06,3.0539932516760713e-06,2.9500009601944567e-05,4.073353919298902e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,81.66666666666667
380,482,4586845,33.90915290514628,0.0012378648868680666,0.036934155260841234,77.23493356484258,29.572000000000003,288.75,0.00015619015764646666,6.062128589643499e-05,0.00068109111506491,0.00089790255860782,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,4.666666666666667
381,299,297465,30.083925008773804,0.0011175163082455667,0.03713589815296937,77.79508554126203,29.968333333333334,288.75,3.2343408832411696e-06,1.2135164700076952e-06,1.3557052796646216e-05,1.8004910149895245e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,206.0
382,129,1037922,30.114081064860027,0.0013568100215117333,0.045055663560721666,75.1133245619722,29.795666666666666,288.75,5.172151353367402e-06,1.944385171273542e-06,2.8008624022866346e-05,3.512516054750859e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,128.33333333333334
383,89,1243420,30.13888430595398,0.0012370269287145998,0.0410534383743459,76.63575867068334,29.905666666666665,288.75,4.3195923872482685e-06,1.6112983674339829e-06,2.075562882754502e-05,2.6686519582228355e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,154.0
384,467,2395973,32.03540436426798,0.0011717980391427,0.036804443089203796,51.20354467035486,29.894000000000002,288.75,7.272576047093704e-05,3.58894053079625e-05,0.000344727079335737,0.00045334224511464394,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.666666666666666
385,252,1928426,31.237431208292644,0.0010284844699137332,0.03292652029251627,77.22014978980086,30.279666666666667,288.75,3.0190233826944942e-05,1.1863093615356193e-05,0.00011185261851473165,0.00015390594595703628,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,24.0
386,230,2828566,30.723287502924595,0.0010118814239867334,0.03293566846599897,77.18124953732566,29.834333333333333,288.75,3.317016897939519e-05,1.2750675136082184e-05,0.00012207894501509937,0.00016799978913058415,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,21.666666666666668
387,345,1795284,31.07156793276469,0.0010229316690786667,0.03292322868246473,77.71304298583277,30.082333333333334,288.75,3.8050762754712097e-05,1.4764113086861235e-05,0.00014058996017209458,0.00019340483601367703,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,19.0
388,137,75761,30.03572217623393,0.0009964279789932,0.033174761639485635,79.80814024701463,29.788666666666668,288.75,3.1860112293114353e-07,1.1926815784876226e-07,1.1476514177633106e-06,1.58552069854328e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,2088.0
389,362,3475830,33.47724429766337,0.0011009046401480333,0.0328851936389819,77.14553336491956,29.631333333333334,288.75,8.971920471511668e-05,3.4741938812049996e-05,0.000332725168826675,0.00045718631235385003,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
390,441,343742,30.183213472366333,0.0012399781924209666,0.041094942458520196,76.67679810984916,29.90133333333333,288.75,5.571898826724754e-06,2.0767708681679937e-06,2.6604258471391024e-05,3.4252928166284326e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,120.33333333333333
391,59,2189635,30.145365079243977,0.0012372250300489666,0.0410493532074303,76.20806846944875,29.923333333333336,288.75,5.210286457505346e-06,1.956372182345183e-06,2.5038046456046326e-05,3.220470509589764e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,127.66666666666667
392,389,833606,30.427550792694092,0.0011249313100987334,0.0370065995210549,76.78458787230419,29.895,288.75,1.6017191052277523e-05,6.105012624259335e-06,6.585140466597983e-05,8.797360834251848e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,45.666666666666664
393,19,3085392,30.098937273025513,0.0013556616362859,0.045040190002234894,73.95626480223575,29.646333333333335,288.75,2.349907773242917e-06,8.836241393618429e-07,1.2756682285747212e-05,1.599021419835221e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,281.6666666666667
394,337,378289,30.146026690800984,0.0012377248532316999,0.0410652311116873,75.78672229521955,29.697333333333336,288.75,4.66623701775711e-06,1.740116963812121e-06,2.2349189387427042e-05,2.8755543368996968e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,143.0
395,60,851867,30.06630023320516,0.001237460896735,0.0411536293885039,76.91417320510614,30.01166666666667,288.75,1.9403619967532286e-06,7.288341949310435e-07,9.311012479512416e-06,1.1980208671196982e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,343.3333333333333
396,511,1506558,30.843591928482056,0.0010156916848508,0.0329300372527638,77.84081674237001,30.075,288.75,3.885342735094975e-05,1.4898456663697476e-05,0.00014178995675648436,0.0001955418407711432,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,18.666666666666668
397,396,3140254,33.04276450475057,0.0010849831648529998,0.03283577634532756,76.76202728101032,30.069000000000003,288.75,8.805033481520417e-05,3.4235635306454166e-05,0.0003282884338870625,0.0004505744040087291,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
398,319,347000,30.111476341883343,0.0012378960909411665,0.04112390813827723,76.95366003755738,30.326333333333334,288.75,4.012856681817452e-06,1.518430500678525e-06,1.921883034565955e-05,2.475011752815613e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,166.33333333333334
399,407,4300915,35.15743454297384,0.0011574819357861668,0.03292266148381073,77.19483263630184,30.397333333333336,288.75,0.00012536100860661666,4.954749452847222e-05,0.0004660006528927111,0.0006409091560278167,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
400,30,194293,30.04597560564677,0.0011196969095812334,0.03726444424201193,78.83416724100508,30.796999999999997,288.75,2.0875463728594755e-07,8.000526160497608e-08,8.724560841639488e-07,1.1612159830549037e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,3201.3333333333335
401,375,3722087,32.65042463938395,0.0010729355458006,0.032861202352737505,76.48180966492889,30.064000000000004,288.75,9.94168262397381e-05,3.9292116694523804e-05,0.00037051533129479046,0.0005092242742290714,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
402,347,2162882,30.65096886952718,0.0010091239291001666,0.03292329413361417,77.33811150618797,30.215333333333334,288.75,4.657678212671137e-05,1.8256519895576262e-05,0.000172266067874925,0.00023709936989721816,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,15.333333333333334
403,264,900587,30.100061178207397,0.0013584735910910667,0.0451319728371726,77.2593113921936,30.380333333333336,288.75,9.183129264198781e-06,3.5023965523260402e-06,4.971130018955797e-05,6.23968260060851e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,72.33333333333333
404,223,2546784,30.8426566918691,0.0010172055331477666,0.03298050003702823,78.70912332364647,29.953333333333333,288.75,2.875754552222014e-05,1.1099482452553612e-05,0.00010545430976241874,0.00014531133773719682,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,25.333333333333332
405,480,1254634,30.475229024887085,0.0010029288068599334,0.032909609573115735,75.64719772875542,30.218333333333334,288.75,3.6751288928780634e-05,1.4398826136380239e-05,0.00013644494667511126,0.00018759506174027778,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,19.333333333333332
406,86,2703341,30.336784442265827,0.0010016886528068335,0.0330189340046824,78.12218108540733,29.902666666666665,288.75,9.195648165358548e-06,3.4992376954844685e-06,3.3314027736848266e-05,4.6008913597692666e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,72.33333333333333
407,368,2989116,32.84012532234192,0.0010774767716631333,0.03280977045643477,76.2508218848675,30.102999999999998,288.75,7.730610368638888e-05,3.0485362237274075e-05,0.00028994820615575186,0.00039773967207942595,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
408,85,812129,30.10036540031433,0.0013574085385624334,0.0450961104612811,77.36220659160698,30.290666666666667,288.75,2.6496906915936448e-06,1.0009386554104094e-06,1.4292512195787009e-05,1.7943141542791726e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,251.33333333333334
409,465,3870491,33.91757218043009,0.0011151582036796667,0.03287954578014083,75.78157236328083,30.469333333333335,288.75,0.00012756996137686889,5.046469899809444e-05,0.00047672149515537557,0.0006547561555303511,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.666666666666667
410,316,3563905,30.589380502700806,0.0011233025124608666,0.03675207406207423,49.707859237811,30.210333333333335,288.75,7.514926540870834e-05,3.7090655654166666e-05,0.00035424783328133334,0.00046648775434422496,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
411,249,4693183,31.253714084625244,0.0010247011011596666,0.03278593445818633,76.04229346247457,30.212,288.75,8.32403554695375e-05,3.255775901685e-05,0.00030974220991547915,0.0004255403244018792,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
412,355,3031328,32.27532196044922,0.0010605059223216333,0.0328582688993632,76.96597503834909,29.902666666666665,288.75,7.670683746623704e-05,2.9826645167511112e-05,0.00028494157174854817,0.0003914750543823075,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
413,171,3327309,31.09998647371928,0.0010236757947698334,0.03291608472129747,77.17662536358934,29.972333333333335,288.75,3.548000184342644e-05,1.38781260534699e-05,0.00013153501835390984,0.00018089314625081357,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,20.333333333333332
414,409,2132693,31.116800546646118,0.0010273022642755,0.03301655400636893,78.50113901586681,30.46066666666667,288.75,4.4443699758810054e-05,1.7236149828695538e-05,0.00016268122028886172,0.0002243610698763721,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,16.333333333333332
415,83,4318487,30.43625084559123,0.0010052695733572667,0.033030460989993134,77.70691718534322,30.005,288.75,1.846741115499493e-05,7.118472533700753e-06,6.761934233992933e-05,9.320522602862851e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,39.0
416,413,905986,30.502543131510418,0.0011283134422921334,0.03703843626871183,78.00829119485248,29.956333333333333,288.75,1.8377921342577664e-05,7.021752682943312e-06,7.545404257888535e-05,0.00010085371660441111,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,39.666666666666664
417,11,4604747,30.082562287648518,0.0013575208954779668,0.0451265088983924,76.73875465531528,29.967000000000002,288.75,2.089792535356496e-06,7.916689088807408e-07,1.1316128445226607e-05,1.4197589889464157e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,317.6666666666667
418,146,4545904,30.996738990147907,0.0011411261275313,0.0369345283549128,75.70164759680567,29.762333333333334,288.75,4.077153163359648e-05,1.5840164982123335e-05,0.00016695766080750046,0.00022356935742322878,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,17.666666666666668
419,336,1070130,30.41627788543701,0.0011237773898240334,0.03698402263228173,77.75587425014838,29.931,288.75,1.807295579766099e-05,6.973392690718067e-06,7.463556467411768e-05,9.96819131624995e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,40.0
420,365,3599920,32.82110206286112,0.0012004618600474665,0.036862780329612835,76.52705995033205,30.286666666666665,288.75,9.160719181578392e-05,3.609898851971309e-05,0.0003977817224235095,0.0005254879027590197,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.666666666666667
421,227,2303632,30.719879229863484,0.0010135851929117666,0.03299597419427313,77.67074643177392,30.203999999999997,288.75,3.2176988253631223e-05,1.2568205191895038e-05,0.0001188207058425004,0.00016356589928803256,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,22.333333333333332
422,318,1968217,30.979840914408367,0.0011432422108260333,0.03701906595873793,77.25553987013929,29.855,288.75,3.215759971719274e-05,1.227043076558942e-05,0.00013262285601032558,0.00017705088649311591,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,22.666666666666668
423,337,2565990,31.182223002115887,0.0011472091264165668,0.0369350708384129,75.41937225611045,29.915666666666667,288.75,5.287341589164162e-05,2.031941016290973e-05,0.00021583490256677287,0.0002890277286213321,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,13.666666666666666
424,143,3694214,30.572508176167805,0.0010082778870095666,0.0329806121693032,77.19217112314129,29.857666666666663,288.75,2.7052958635668854e-05,1.0424225173613556e-05,9.923125277924027e-05,0.00013670843658852692,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,26.666666666666668
425,239,4400809,31.66009759902954,0.0010398183560691332,0.032843332355221196,76.3720325137689,29.701666666666668,288.75,7.515541821070369e-05,2.9169575485829632e-05,0.00027951345446484445,0.0003838384481613852,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
426,486,2056754,30.719525178273518,0.0010081061063112332,0.032816446988433466,75.43250011500464,30.114333333333335,288.75,7.267251618322592e-05,2.8374337734655556e-05,0.00027108533741147036,0.0003721321913293667,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
427,161,2296436,30.25650684038798,0.0012381352860628334,0.040942478396103994,76.82514413761453,29.804666666666666,288.75,1.875235614487528e-05,7.1849748643970375e-06,9.458866829282427e-05,0.00012052599930210019,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,38.0
428,417,2652764,32.930010636647545,0.001081341037459,0.03283742015254417,76.91622203831734,29.672666666666668,288.75,7.801554948028888e-05,3.030482719742963e-05,0.00029084575010670366,0.0003991661267844296,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
429,373,3401288,33.672479708989464,0.0011061025877901998,0.03284872680868247,76.76690189566021,29.991,288.75,8.972865878517916e-05,3.5060633890879165e-05,0.0003345556358082375,0.0004593449284843042,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
430,209,3584528,30.245943069458008,0.0011184880538808667,0.03698992043760527,77.4332531534344,29.73866666666667,288.75,4.614770402320934e-05,1.7700991549472222e-05,0.00020400149373130152,0.00026785018930399016,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,15.333333333333334
431,126,322973,30.09459638595581,0.0013595365012326,0.0451754356160269,75.45645765957913,29.852999999999998,288.75,1.4912676228055725e-06,5.550383422262424e-07,7.976110406127133e-06,1.0022416371159244e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,450.6666666666667
432,252,4439416,33.49327929814657,0.0011007859083638667,0.03286584845143977,76.89872954983869,29.63,288.75,7.96243021253074e-05,3.0878182710955555e-05,0.00029584151972774443,0.0004063440045640259,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
433,104,2027787,30.363542556762695,0.0010040260519440668,0.03306684929692407,79.27648915841509,29.653666666666666,288.75,8.480713307229515e-06,3.166035385750933e-06,3.040016303839633e-05,4.2046911731377614e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,79.33333333333333
434,356,4463950,31.563778400421143,0.0010372280332458335,0.03286134968432489,76.46329379875628,29.858666666666668,288.75,0.00011277475265799443,4.355958100586111e-05,0.00041798905130061107,0.0005743233849644778,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
435,329,4172348,31.932844559351604,0.0010489096135631332,0.0328474614859036,76.24577316512479,30.043666666666667,288.75,9.713065598488096e-05,3.8086028251290475e-05,0.00036260467958118574,0.0004978213638173666,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
436,141,615106,30.131508588790894,0.0012379053957016666,0.04109027462602603,76.76073882073507,29.867,288.75,3.2256335477224085e-06,1.2055457951835107e-06,1.542827978982713e-05,1.985945913273337e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,207.0
437,372,1118054,30.480065902074177,0.0010049158097695332,0.03297061862000717,77.54739755784271,30.06533333333333,288.75,2.0815800595508833e-05,7.979153507182854e-06,7.621446002910655e-05,0.00010500941413180137,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,34.666666666666664
438,446,2336546,31.105496406555176,0.0010200515960166333,0.032793356122451295,75.78115730524901,30.06833333333333,288.75,7.33904158522e-05,2.8556512532851852e-05,0.0002745948198676778,0.0003765417482527444,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
439,412,4840431,33.00541663169861,0.0010846452143408335,0.03286258557533397,76.64533960632392,30.314999999999998,288.75,0.00014075717592045334,5.510344372393333e-05,0.0005248338749342399,0.0007206944945786533,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
440,411,1940509,32.01260503133138,0.0010531581461819333,0.0328994981103729,77.26902392392417,30.012333333333334,288.75,4.9204677784120236e-05,1.910652999384405e-05,0.0001823675194341238,0.0002506787272120996,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,15.0
441,80,848370,30.123151620229084,0.0013583330916451999,0.04509264681410206,75.95018771218574,29.948999999999998,288.75,2.5732271404778252e-06,9.624274363696012e-07,1.3910540483376115e-05,1.744619506022393e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,258.6666666666667
442,453,697517,30.430794954299927,0.0010068115853514668,0.0330853902274863,79.20394564426881,29.854333333333333,288.75,1.1972392912602819e-05,4.498080092084179e-06,4.290975152240642e-05,5.93802245270946e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,56.333333333333336
443,315,706793,30.18929028511047,0.0012395809572362,0.04107584577409263,77.38274168732637,29.524,288.75,8.405255581353556e-06,3.1198468778425948e-06,4.0190557521818296e-05,5.171565998101612e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,79.66666666666667
444,208,3815044,31.278666734695435,0.0010304398015538666,0.032946304465663136,78.14248528634798,29.729333333333333,288.75,4.013534000757413e-05,1.5230077707249965e-05,0.00014704461428853818,0.00020241003200336817,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,18.333333333333332
445,107,131706,30.064058621724445,0.0013571178108121665,0.04514087781519067,77.94659058949145,29.935000000000002,288.75,4.628195726501214e-07,1.7243697279268933e-07,2.483570957198529e-06,3.1188275026414315e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,1445.6666666666667
446,48,1146855,30.061554670333862,0.0012380578045889667,0.041182209106646404,78.87902378540026,30.390666666666664,288.75,2.133682809424625e-06,8.082884477517682e-07,1.025423736875333e-05,1.3196208625930258e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,312.0
447,237,3429372,31.303932825724285,0.0010310716121858666,0.03293748536225687,76.6441307624255,30.548333333333336,288.75,4.967833982721288e-05,1.956790033028279e-05,0.0001840636197546541,0.0002533098599121542,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,14.666666666666666
448,162,4047802,30.437114238739014,0.0011227484574483334,0.03693799060422343,77.80741350751553,30.31533333333333,288.75,3.331969236895876e-05,1.2910303062077715e-05,0.0001382168551931747,0.00018444685062421487,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,21.333333333333332
449,55,4516187,30.38075629870097,0.0010040151651012333,0.0330478089919246,78.74987526229597,30.129000000000005,288.75,9.929298852814882e-06,3.75982748117511e-06,3.585259804260235e-05,4.954172437659333e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,67.33333333333333
450,493,4881735,31.810050408045452,0.0011644393883932667,0.0367323536486424,50.622807461917766,30.078999999999997,288.75,0.00015754145265341668,7.708400791930834e-05,0.0007325168885911333,0.0009671423491638917,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,4.0
451,345,4105018,33.641549825668335,0.0011032096880913666,0.032791314219813496,62.92289764697211,30.61666666666667,288.75,0.00010099063439031905,4.055656513783333e-05,0.000382045438388981,0.0005235926379171476,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
452,5,3317991,30.05059814453125,0.0011162350750703667,0.0371421138297971,78.27182932504424,30.386666666666667,288.75,7.084764965907102e-07,2.7297320359834366e-07,3.008201856138933e-06,3.9896515563280585e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,929.3333333333334
453,502,3362860,33.24195774396261,0.0010929823840966,0.0328796075658157,76.98097192769745,30.49,288.75,0.00011837974812963887,4.6750809243883335e-05,0.0004400645611738611,0.0006051951185474055,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
454,473,2934026,32.948604663213096,0.0010833838219372666,0.0328810606409374,76.64455880566238,30.377333333333336,288.75,0.00010045768051157143,3.963948679592858e-05,0.0003740859470433571,0.0005141831143508762,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
455,30,3075122,30.130207538604736,0.0013580759763779334,0.045073618500135394,74.97179800531667,30.464,288.75,3.6946984626501873e-06,1.4145777351156289e-06,2.0050081746374087e-05,2.5159357944140837e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,179.33333333333334
456,254,4974471,32.68757120768229,0.0011945375780222332,0.03686590958824133,76.72241822593433,30.013,288.75,9.092545192680239e-05,3.553213389363512e-05,0.00039630081206559043,0.0005227583978860542,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.666666666666667
457,234,4976619,31.72739617029826,0.0010433427104743667,0.032884604499187,76.60563650543521,29.99466666666667,288.75,8.489617489604583e-05,3.332333376195834e-05,0.00031506234785127086,0.00043328185650929165,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
458,95,3692650,30.28976051012675,0.0012401721196259,0.040979989015760394,77.57267848178962,30.284000000000002,288.75,1.8069564794682386e-05,6.9748410745263186e-06,9.091688256306601e-05,0.00011596128843227676,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,39.666666666666664
459,89,766719,30.11664358774821,0.0012389337985426333,0.04112849248984917,76.21355109297964,30.114000000000004,288.75,2.5802372271526967e-06,9.793455746149034e-07,1.2383946399318852e-05,1.594352920108671e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,258.0
460,418,92631,30.07796009381612,0.0013571795006111001,0.04512206430144187,76.56406548163208,30.34566666666667,288.75,1.1861448796297195e-06,4.5138998803669953e-07,6.4093266596434655e-06,8.046861527309944e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,560.3333333333334
461,39,1272970,30.092196146647137,0.0013584230049378668,0.0451420446982727,78.71995556134233,30.195333333333338,288.75,1.9709325567957332e-06,7.474240992584314e-07,1.0634037978263192e-05,1.335239463431785e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,338.0
462,439,2778018,32.47407817840576,0.0010676663664186334,0.032877501832514665,77.0292252485972,30.22066666666667,288.75,8.687306410486667e-05,3.3932961389154165e-05,0.00032257701703864165,0.000443383042532675,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.0
463,435,3275538,33.47570856412252,0.0010993681706495332,0.0328407835496235,76.74938312197561,29.74333333333333,288.75,0.00010217505502039524,3.956241507985714e-05,0.000380031951185719,0.0005217694212859905,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
464,308,2126697,30.972371975580852,0.0010178589478664667,0.03286451151493237,76.8644278019663,30.028333333333336,288.75,4.0626720019070855e-05,1.5646419000558285e-05,0.00015047533788945495,0.00020674847690909496,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,17.666666666666668
465,233,2412210,30.192814191182453,0.0013547445064845667,0.0448704032556658,51.528048853770315,29.717000000000002,288.75,2.5601247496465733e-05,1.352915009364059e-05,0.00015805160352349828,0.00019718200111360783,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,24.666666666666668
466,424,2126728,30.985373576482136,0.0012576557389927334,0.040766734738422135,74.74761566869601,30.184,288.75,6.397764071068515e-05,2.516301807493212e-05,0.0003179893419063688,0.0004071300006919988,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.333333333333334
467,138,832524,30.130857944488525,0.0012388124194034665,0.041124052358113,77.87340458859985,30.052333333333337,288.75,4.3607214723709365e-06,1.6343893076610485e-06,2.0777730017465184e-05,2.67728407974976e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,153.66666666666666
468,277,3857630,32.086689949035645,0.0010532813681344668,0.03282609084393423,76.5646304841372,29.611,288.75,7.603898091343333e-05,2.9544751147618515e-05,0.0002832244510819815,0.00038880818314304444,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
469,97,4460327,30.7268488407135,0.0010120637118421333,0.03293745248247213,77.85200960443917,29.569666666666667,288.75,2.211187960980718e-05,8.393840978857461e-06,8.103595884958801e-05,0.00011154167943825512,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,32.666666666666664
470,483,4567066,34.24963633219401,0.0012596381799407,0.0373091128601176,76.78101718703847,30.055666666666667,288.75,0.00015697181796623167,7.188148214969834e-05,0.000685295351619515,0.0009141486517354667,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,4.666666666666667
471,408,1169223,30.674445390701294,0.0010097687686267,0.03291941680163354,76.81438506389048,30.303,288.75,2.9433870229893735e-05,1.1484185746709172e-05,0.00010885204777295568,0.00014977010374956306,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,24.333333333333332
472,28,2878126,30.065365235010784,0.0012355112141115667,0.0410914462197971,78.5241724962432,29.92233333333333,288.75,3.182622855734536e-06,1.199737894944152e-06,1.53812781435118e-05,1.976363889419097e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,208.0
