batch_size,image_size,kernel_size,in_channels,stride,padding,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,cpu_count,gpu_count,ram_total_size,rep_no,macs,forward_passes
203,187,5,340,3,1,40.254853089650474,0.0012880336050003001,0.03199691645231347,74.04981328283812,30.437666666666672,288.75,0.00027791543902968885,0.00011270107109424445,0.0010357772938630997,0.0014263938039870668,2.0,1.0,770.0,2.0,3316411000.0,3.0
248,43,10,125,1,3,35.97681903839111,0.0011501348672159665,0.0319687703446961,73.60057120555055,30.87,288.75,0.00012259793874184444,5.087247249733889e-05,0.0004633706005083055,0.0006368410117475167,2.0,1.0,770.0,2.0,2480000000.0,6.0
191,35,5,31,2,2,30.04862928390503,0.0009621410335514001,0.032019473711342165,73.98110745362605,30.702333333333332,288.75,1.7068521028960404e-06,7.049788050404235e-07,6.418229420906445e-06,8.830060328843185e-06,2.0,1.0,770.0,2.0,23980050.0,362.0
127,189,11,458,5,3,36.772154092788696,0.0011770937919476,0.032010452725681766,73.757086678983,30.574333333333332,288.75,0.0002513040748702333,0.0001043352188729,0.0009478975744158999,0.0013035368681590667,2.0,1.0,770.0,2.0,4817569867.0,3.0
79,39,10,388,5,0,30.113861958185833,0.0009635600372509667,0.031997248198741064,74.18541188142719,30.38366666666667,288.75,2.7477025536482807e-06,1.1267213377163088e-06,1.0311144845838077e-05,1.4185568737203255e-05,2.0,1.0,770.0,2.0,55173600.0,225.66666666666666
86,181,10,286,3,1,30.8673152923584,0.0009848404977786333,0.03190560830527223,73.69050916646707,30.622666666666664,288.75,0.00021057301889036665,8.73198037542889e-05,0.0007927389578410777,0.0010906317804857668,2.0,1.0,770.0,2.0,4137047200.0,3.0
119,166,9,327,4,2,35.588162104288735,0.0011363239602209332,0.0319298396111301,73.74184738549933,30.588666666666665,288.75,0.00014581544205966,6.025353633916e-05,0.0005489635533094333,0.0007550325317082666,2.0,1.0,770.0,2.0,2649216496.0,5.0
82,86,8,510,5,1,30.904900789260864,0.0009879845145223,0.03196854443109177,74.10256493833326,30.647000000000002,288.75,2.1981994019167814e-05,9.063950155895402e-06,8.213821374935977e-05,0.0001131841579244276,2.0,1.0,770.0,2.0,386751360.0,29.0
160,86,10,449,4,3,31.051878333091736,0.00098900781544365,0.0318501759615094,73.59213675560562,30.475500000000004,288.75,7.94215033809e-05,3.26611586857125e-05,0.0002986348692638125,0.0004107175313304375,2.0,1.0,770.0,2.0,1584072000.0,8.0
197,63,9,188,2,2,31.176252683003742,0.0009957173516640333,0.0319383101003832,73.59120193109578,30.536999999999995,288.75,7.078525657671481e-05,2.9420408899644446e-05,0.00026735334215156295,0.00036755900762793333,2.0,1.0,770.0,2.0,1349962200.0,9.0
188,132,4,426,4,0,32.715221087137856,0.0010501910651843666,0.03210096972146136,75.29350336149214,30.483333333333334,288.75,7.582140729287037e-05,3.08293468848037e-05,0.00028101667483095184,0.0003876674290086407,2.0,1.0,770.0,2.0,697726656.0,9.0
9,149,9,202,1,1,30.90722910563151,0.0009866852889669666,0.03192410723189623,73.61730973097069,30.432333333333332,288.75,7.907189616255e-05,3.286843220115833e-05,0.00029781269861591664,0.00040975302697964167,2.0,1.0,770.0,2.0,1505639421.0,8.0
84,116,6,160,4,1,30.349658091862995,0.0009705864929098001,0.03198013630524977,74.10897241494042,30.529,288.75,1.3690048299049275e-05,5.5750501572963765e-06,5.083359379483188e-05,7.009869225118043e-05,2.0,1.0,770.0,2.0,203454720.0,46.0
119,76,5,375,1,1,35.57835594813029,0.0011357982068579,0.0319238346600218,73.77431122537854,30.142666666666667,288.75,0.00024286829839941112,9.973539745708888e-05,0.0009152016273527112,0.0012578053232092223,2.0,1.0,770.0,2.0,3054581250.0,3.0
59,199,4,447,5,0,30.904696941375732,0.0009893356164525,0.03201246921626733,75.16434122833091,30.293333333333333,288.75,3.5904234186324074e-05,1.4415224022248148e-05,0.00013228216904364814,0.0001826016272522259,2.0,1.0,770.0,2.0,337574400.0,18.0
39,45,2,178,3,0,30.040404081344604,0.0009652588011973667,0.032132019334188196,75.50094512889729,30.254,288.75,5.428227738031583e-07,2.180618141366751e-07,2.0052272232201274e-06,2.766111811160047e-06,2.0,1.0,770.0,2.0,3123900.0,1159.3333333333333
225,38,5,494,2,2,30.259522914886475,0.0010154330404816,0.03355876288427187,74.85295860122704,30.277,288.75,3.90590118143125e-05,1.5913606621114582e-05,0.00015587311256159164,0.0002108457309970229,2.0,1.0,770.0,2.0,501564375.0,16.0
143,184,7,242,5,0,31.771719217300415,0.0010179668113218666,0.03204002719773757,74.9338143299827,30.557666666666666,288.75,7.351038736792962e-05,2.9908787056144446e-05,0.0002723529966065148,0.0003757721710305963,2.0,1.0,770.0,2.0,1098809712.0,9.0
17,145,1,366,1,0,30.81736167271932,0.0009868503023144333,0.0320225946278212,74.78202700460187,30.47066666666667,288.75,2.802243545335652e-05,1.1335093579847827e-05,0.00010318909848585652,0.0001425466275190623,2.0,1.0,770.0,2.0,65408775.0,23.0
239,127,11,483,3,3,57.43030937512716,0.0018576917314409999,0.03234669397812663,72.93513463875867,30.286,288.75,0.0005881911289784334,0.00024172596836268334,0.00225594956618215,0.0030858666635233,2.0,1.0,770.0,2.0,11740000618.0,2.0
214,147,9,479,1,3,227.49124121665955,0.0072641873054691,0.03193172270437017,73.45531018528301,30.46666666666667,288.75,0.004658087815819067,0.0019138789620288333,0.017561545864906533,0.024133512642754568,2.0,1.0,770.0,2.0,87285140325.0,1.0
142,221,4,428,4,1,31.565008878707886,0.0010119180969802002,0.032058638940976304,74.52462593163312,30.548000000000002,288.75,0.00016477564881114167,6.688160677793333e-05,0.000608806280108775,0.000840463535697875,2.0,1.0,770.0,2.0,1470779200.0,4.0
42,110,3,213,4,1,30.149261871973675,0.0009909682309378,0.0328668628989462,76.09333111253972,30.413,288.75,3.7553291326242727e-06,1.51413962988102e-06,1.4324943222005831e-05,1.9594411984511717e-05,2.0,1.0,770.0,2.0,31561488.0,168.0
173,45,10,344,4,3,30.729944944381714,0.0009801636341230666,0.03189598359682453,73.79669594473877,30.454333333333334,288.75,1.6990487989274774e-05,6.981408794772973e-06,6.403776776862072e-05,8.800966455267118e-05,2.0,1.0,770.0,2.0,360047600.0,37.0
198,101,4,19,2,0,30.288360277811687,0.0010176712396412334,0.03360011744299073,74.67249420488811,30.191999999999997,288.75,6.196420048816666e-06,2.50750166198366e-06,2.4442819206445427e-05,3.314674091724608e-05,2.0,1.0,770.0,2.0,72260496.0,102.0
218,221,6,469,2,0,75.17700823148091,0.0024022858938668665,0.031955063200670236,73.8743044714297,30.319666666666667,288.75,0.0015477543922765332,0.0006323543106981334,0.005800907555719166,0.007981016258693933,2.0,1.0,770.0,2.0,21465912384.0,1.0
120,192,3,470,5,1,31.247678597768147,0.0010013552035005667,0.03204553988416047,75.19529180326164,30.289666666666665,288.75,5.9463041299348486e-05,2.3761003233745454e-05,0.0002192088166872606,0.0003024328612203636,2.0,1.0,770.0,2.0,386029800.0,11.0
63,160,11,392,4,2,33.122592051823936,0.0010819723291405666,0.0326638600751586,73.56045835344496,30.396,288.75,0.00011312589350989444,4.661127110134444e-05,0.0004393615779915278,0.0005990987426027723,2.0,1.0,770.0,2.0,2272538268.0,6.0
216,171,6,373,1,3,144.3059573173523,0.004610490835351533,0.031949459110181995,73.83754154821195,30.57133333333333,288.75,0.002963619763486433,0.0012107903361895666,0.011142835200495133,0.015317245300171268,2.0,1.0,770.0,2.0,42903426816.0,1.0
202,76,6,501,5,0,30.731902201970417,0.0010099406201815333,0.032874278595412636,74.89122197137122,30.320666666666668,288.75,3.00858560070956e-05,1.2135668965706348e-05,0.00011514340910922453,0.0001573649340820295,2.0,1.0,770.0,2.0,409868100.0,21.333333333333332
236,8,6,7,2,2,30.04243032137553,0.0009604031051703334,0.03196822258824857,73.58924572100136,30.304666666666666,288.75,2.833282050421555e-08,1.1699999927768138e-08,1.0715373202449545e-07,1.471865524564853e-07,2.0,1.0,770.0,2.0,475776.0,21678.0
105,7,7,443,4,2,30.037131627400715,0.0009619512975495666,0.032025403370470766,73.76824728190941,30.502,288.75,1.9416666094369516e-07,7.970426719613908e-08,7.346022778250954e-07,1.0084732059649506e-06,2.0,1.0,770.0,2.0,4558470.0,3169.0
72,23,10,364,2,1,30.154323895772297,0.0009646337944419666,0.0319899004831543,73.87260211616416,30.320666666666668,288.75,4.114646396035111e-06,1.6983002637504444e-06,1.5552142918109557e-05,2.136508957789578e-05,2.0,1.0,770.0,2.0,83865600.0,150.0
123,91,8,223,1,0,34.143911600112915,0.0010894478239164998,0.03190752914605243,73.8662705383217,30.497333333333334,288.75,0.00034964553897545,0.0001437166607419333,0.0013163517934994332,0.0018097139932168667,2.0,1.0,770.0,2.0,6193248768.0,2.0
94,210,5,240,3,0,32.37355717023214,0.0010384635682314,0.03207743034528667,75.04977872003407,30.22066666666667,288.75,0.00011201012666048887,4.528324090627222e-05,0.00041771414529670004,0.0005750075128634723,2.0,1.0,770.0,2.0,1342602000.0,6.0
188,212,5,482,2,0,48.89454102516174,0.0015643412222178666,0.031994221929201504,73.50772622644631,30.589333333333332,288.75,0.0010078805210259666,0.0004109748755856,0.0037782915210558,0.0051971469176674,2.0,1.0,770.0,2.0,12251283200.0,1.0
205,61,3,186,5,0,30.076284726460774,0.0009659044430399668,0.03211517790242193,75.53434230320629,30.263000000000005,288.75,3.0442914826435795e-06,1.222890230082396e-06,1.1235821342395638e-05,1.5503003055122257e-05,2.0,1.0,770.0,2.0,24708240.0,207.0
88,144,3,190,4,0,30.269323110580444,0.0010174641887943667,0.03361477704472884,74.5164088233932,30.073333333333334,288.75,1.1732624895350618e-05,4.697506703776543e-06,4.616764056737655e-05,6.259777216650555e-05,2.0,1.0,770.0,2.0,97511040.0,54.0
99,133,10,232,5,3,31.752073129018154,0.0010132686987688667,0.03191189721113954,73.84284674100117,30.332333333333334,288.75,3.834277716112157e-05,1.565001313792353e-05,0.0001440272798140804,0.00019802007011313332,2.0,1.0,770.0,2.0,776318400.0,17.0
175,121,9,472,5,0,33.59059679508209,0.0010716677235772499,0.03190379396386345,73.96626002692557,30.526000000000003,288.75,9.859863243042143e-05,4.0482582463699996e-05,0.00036954134019711427,0.0005086225550912572,2.0,1.0,770.0,2.5,1769663700.0,7.0
184,66,7,319,4,3,30.819700320561726,0.0009838395681066334,0.03192242821559933,74.14058165820695,30.172333333333338,288.75,2.4412687112041024e-05,9.960112683185897e-06,9.134143073207051e-05,0.0001257142305273013,2.0,1.0,770.0,2.0,415597028.0,26.0
119,216,2,3,5,1,30.045088450113933,0.0009645046934381999,0.0321019134243136,75.35206744711131,30.227,288.75,2.8902035923854863e-07,1.1603079128686351e-07,1.0697963890943811e-06,1.4748475396198085e-06,2.0,1.0,770.0,2.0,1382304.0,2172.6666666666665
155,180,10,162,3,1,31.44264578819275,0.0010034808123957001,0.031914656007826864,73.64249391734528,30.264,288.75,0.00021448938174567774,8.826852367415556e-05,0.0008085165269120778,0.0011112744323319445,2.0,1.0,770.0,2.0,4223502000.0,3.0
68,168,9,265,3,0,33.49604392051697,0.0010692791513488,0.03192261949663453,73.48837304449937,30.635,288.75,0.00011441423975661665,4.7314908057294445e-05,0.00043034125714113336,0.0005920704049550666,2.0,1.0,770.0,2.0,2128125960.0,6.0
48,198,10,336,2,0,35.50713006655375,0.0011351706505590333,0.03197010471796713,73.71884251446981,30.725666666666665,288.75,0.0003634198383745,0.00015009083010903335,0.0013721548640065334,0.0018856655324901335,2.0,1.0,770.0,2.0,7277760000.0,2.0
203,51,11,329,2,3,32.66021100680033,0.0010434620799479,0.0319490175736456,73.68402005825845,30.356000000000005,288.75,0.0001113034076537611,4.590564262746667e-05,0.00042056618778516663,0.0005777752380664111,2.0,1.0,770.0,2.0,2327393376.0,6.0
159,190,7,376,2,2,39.82948017120361,0.0012962903925035666,0.03255310143424033,72.39265167757985,30.548999999999996,288.75,0.0008169814076586333,0.0003367012902754333,0.0031529299017455333,0.0043066125996797005,2.0,1.0,770.0,2.0,12942159888.0,1.0
132,142,5,159,4,2,30.320492267608643,0.0010193062760242,0.033619310049251235,74.00016007152725,30.545,288.75,2.7519208347875365e-05,1.1161850034727538e-05,0.0001085537063182826,0.00014723476470088984,2.0,1.0,770.0,2.0,340005600.0,23.0
191,52,6,439,3,2,30.55611817042033,0.0009750807034176667,0.03191115118340434,74.24391500515394,30.691000000000003,288.75,2.9983657456920635e-05,1.2301790400866668e-05,0.00011197506526001905,0.0001542605131178127,2.0,1.0,770.0,2.0,436182498.0,21.0
173,181,2,106,3,1,30.11932937304179,0.0009666050905964,0.03209251552449974,75.2103934519754,30.557000000000002,288.75,3.3112561577745614e-05,1.3411127381849124e-05,0.0001224927633216491,0.0001690164522812474,2.0,1.0,770.0,2.0,136471396.0,19.0
247,60,10,249,3,3,31.464875380198162,0.0010054637550016,0.031955119055886334,73.74708916093287,30.477999999999998,288.75,5.372932067631945e-05,2.218877127048889e-05,0.0002024495035685861,0.0002783675955154,2.0,1.0,770.0,2.0,1110129150.0,12.0
73,204,4,477,3,2,33.1463356812795,0.0010869608108702666,0.032791181009075236,75.13127768427164,30.024666666666665,288.75,0.00013840573176152667,5.563523057992e-05,0.00052819213458232,0.0007222330969237867,2.0,1.0,770.0,2.0,1326262248.0,5.0
147,163,7,87,3,2,30.524818181991577,0.0009738022511440001,0.03190196932501175,74.15632716639846,30.2655,288.75,5.6966833174431814e-05,2.3256032746781817e-05,0.00021388835459947275,0.0002941112205207,2.0,1.0,770.0,2.0,913671738.0,11.0
84,91,5,379,1,2,38.24813485145569,0.0012227520562042,0.031968963593152704,73.69385149417782,30.412333333333333,288.75,0.0002616394222743111,0.00010756311343537778,0.0009848971943060443,0.0013540997300157667,2.0,1.0,770.0,2.0,3295423950.0,3.0
57,146,9,153,3,0,30.670140027999878,0.0009812198029532668,0.031993392227294436,73.9356139401154,30.481333333333335,288.75,3.8496368355956616e-05,1.5904056550207597e-05,0.00014519520609036752,0.00019959563099654202,2.0,1.0,770.0,2.0,747372258.0,16.333333333333332
43,103,11,512,3,3,31.17491277058919,0.0009948233166373,0.031911009314044066,73.84424599881562,30.618,288.75,7.088549473303705e-05,2.934955230734074e-05,0.00026699393658357777,0.0003672289836239629,2.0,1.0,770.0,2.0,1450513152.0,9.0
55,80,9,408,4,0,30.670831123987835,0.0009788043715348,0.03191318449242487,73.82924550247674,30.866,288.75,1.532933708278943e-05,6.353851556227643e-06,5.763002516333171e-05,7.931321380235366e-05,2.0,1.0,770.0,2.0,294457680.0,41.0
169,44,9,331,4,2,30.189798355102543,0.0009884445058400667,0.0327395386673177,73.11604292247249,30.536,288.75,1.1677825975725785e-05,4.8045517512930816e-06,4.547741076668742e-05,6.195978849370819e-05,2.0,1.0,770.0,2.0,226552950.0,53.0
58,153,11,342,1,1,60.70330802599589,0.0019418926230050334,0.03198991012572976,73.08130360770546,30.643,288.75,0.0012428638369753999,0.0005158922008876334,0.0046927144704593,0.006451470508322434,2.0,1.0,770.0,2.0,25231639950.0,1.0
19,196,8,377,4,3,31.083305915196735,0.0009940588135222,0.031980472528225896,74.06872536248154,30.775666666666666,288.75,3.0390131781219047e-05,1.2579851527225396e-05,0.00011429292027044921,0.00015726290357890002,2.0,1.0,770.0,2.0,550347616.0,21.0
7,132,11,122,3,2,30.187844435373943,0.0010129260612458,0.03355339985996916,74.04245981171488,30.949,288.75,4.38369997464799e-06,1.8290104524950357e-06,1.7653976532302367e-05,2.3866686959445862e-05,2.0,1.0,770.0,2.0,91140588.0,141.0
31,153,7,115,1,2,30.38898293177287,0.0009718844014592001,0.031981463318982196,73.68141018425955,30.67233333333333,288.75,0.00012476818701816667,5.1811202598093334e-05,0.00046919097680184007,0.0006457703664181066,2.0,1.0,770.0,2.0,1991496342.0,5.0
209,119,3,95,4,1,30.391446987787884,0.0009740676837993334,0.03205071445271287,75.3899123198032,30.471999999999998,288.75,9.675736698214142e-06,3.90559641375505e-06,3.545056479396566e-05,4.903189790593636e-05,2.0,1.0,770.0,2.0,80412750.0,66.0
56,107,7,213,2,2,31.926814874013264,0.0010212382323578333,0.031986835851611835,73.83424033883772,30.905666666666665,288.75,5.0363187477123085e-05,2.0901909263584614e-05,0.00018972090692856154,0.0002609860036692743,2.0,1.0,770.0,2.0,820890924.0,13.0
68,76,5,231,2,1,30.486019213994343,0.0009746259054460334,0.03196955881993343,74.2760829144821,30.83333333333334,288.75,1.9670242553310417e-05,8.113005367285416e-06,7.340299641558124e-05,0.00010118624433617814,2.0,1.0,770.0,2.0,268803150.0,32.0
132,73,5,201,1,0,30.542823155721027,0.0009754059779056333,0.0319356338283551,73.52623551702243,30.410666666666668,288.75,0.0001254076060297,5.1665384918453333e-05,0.0004710372933745333,0.0006481102843227,2.0,1.0,770.0,2.0,1578985650.0,5.0
83,222,4,127,1,0,35.17944892247518,0.0011260425641738,0.03200845184552426,74.26095078718457,30.44333333333333,288.75,0.0003643555875953333,0.0001486083005794,0.0013575387101206332,0.0018705025982954,2.0,1.0,770.0,2.0,4044455208.0,2.0
4,45,4,248,2,2,30.043328364690144,0.0009613570494430334,0.0319990179933142,73.98687822185279,30.685999999999996,288.75,3.5445808657821487e-07,1.4628028215091165e-07,1.332366081746125e-06,1.8331044504752705e-06,2.0,1.0,770.0,2.0,4198144.0,1742.3333333333333
56,114,9,120,3,2,30.856534163157146,0.0009849686889677335,0.031920896230208835,74.40251403045868,30.473333333333333,288.75,1.914008542709394e-05,7.915312070321212e-06,7.210585176944545e-05,9.916124926686366e-05,2.0,1.0,770.0,2.0,372587040.0,33.0
235,146,10,193,1,3,113.1954316298167,0.0036158555157230995,0.031943469260921,73.34550166454494,30.572,288.75,0.0023168526231102,0.0009552535750967667,0.008740702824128933,0.012012809022336035,2.0,1.0,770.0,2.0,46373219750.0,1.0
144,198,4,128,1,2,51.05351901054382,0.0016342652712296665,0.032010831983520664,74.29721541097658,30.421333333333337,288.75,0.0005280499524395833,0.00021550067781698332,0.0019711757339122998,0.0027147263641689335,2.0,1.0,770.0,2.0,5839405056.0,2.0
189,192,4,484,5,1,31.426867087682087,0.0010096909484852666,0.03212858820936303,74.76397849995652,30.374,288.75,0.00013123846958327333,5.2896568915013335e-05,0.00048675595717296666,0.0006708909956712733,2.0,1.0,770.0,2.0,1113079968.0,5.0
123,44,6,441,3,2,30.25798988342285,0.0009913641071523666,0.03276332341667137,74.15084273046453,30.137333333333334,288.75,1.416251686030606e-05,5.789566409628789e-06,5.490174541870606e-05,7.485382868864317e-05,2.0,1.0,770.0,2.0,219684150.0,44.0
87,193,7,417,2,3,51.45419724782308,0.0016668545117704333,0.03239626072247993,72.61001104289126,30.603333333333335,288.75,0.0005269564473981333,0.00021810645475716666,0.0020237984130779666,0.0027688613152333,2.0,1.0,770.0,2.0,8363053219.0,2.0
201,163,6,195,3,1,36.09776854515076,0.0011541961095545,0.031974150117502036,74.13066101144727,30.74866666666667,288.75,0.00014855975079214,6.11559181944e-05,0.0005571920450031666,0.0007669077139897267,2.0,1.0,770.0,2.0,2057267160.0,5.0
88,205,6,359,5,2,31.11810525258382,0.0009972567238001667,0.03204746846864304,75.0849146423523,30.488,288.75,7.226346017697036e-05,2.9221166064733332e-05,0.00026664262506880004,0.00036812725131051856,2.0,1.0,770.0,2.0,955910736.0,9.0
76,80,9,76,5,0,30.09559178352356,0.0009632786792429667,0.0320073281892784,74.09002367195399,30.430000000000003,288.75,2.760061774432887e-06,1.135737770585119e-06,1.0391081672989434e-05,1.4286881218008036e-05,2.0,1.0,770.0,2.0,52633800.0,224.0
236,83,6,105,4,2,30.18490966161092,0.0010144831696269334,0.033608551153474636,75.84318812644601,30.249666666666666,288.75,1.3078972203137501e-05,5.281137249152083e-06,5.1856056773275696e-05,7.021616622556597e-05,2.0,1.0,770.0,2.0,196703640.0,48.0
